sale_date,listing_id,units_sold,seller_id,price,rating,in_stock,category,revenue
2025-06-20,1749,2,182,6.0,4.32,1,Sports,12.0
2025-01-13,311,3,278,42.46,4.32,1,Electronics,127.38
2025-05-17,42,2,165,73.92,4.41,1,Home,147.84
2025-07-19,1204,3,108,32.34,4.9,0,Toys,0.0
2025-03-11,1220,1,83,53.42,4.47,1,Sports,53.42
2025-06-03,319,1,81,63.24,3.21,1,Home,63.24
2025-08-22,527,2,133,36.55,4.16,1,Electronics,73.1
2025-07-30,1381,3,124,18.9,4.48,0,Sports,0.0
2025-10-16,38,2,189,54.04,3.51,1,Home,108.08
2025-12-27,735,3,150,67.11,3.86,1,Beauty,201.33
2025-05-12,1670,3,247,39.19,4.6,1,Sports,158.72
2025-04-25,28,2,97,18.0,4.41,1,Home,36.0
2025-01-10,1298,2,71,26.79,4.86,1,Beauty,72.33
2025-07-20,938,1,27,55.74,4.7,1,Toys,75.25
2025-05-08,1319,1,194,68.13,4.73,1,Home,91.98
2025-03-11,304,2,31,36.2,4.22,0,Sports,0.0
2025-07-27,591,1,117,49.96,4.4,0,Sports,0.0
2025-09-09,1020,1,276,42.38,3.77,1,Home,42.38
2025-03-18,531,3,25,26.2,4.19,1,Beauty,78.6
2025-03-16,557,1,252,57.37,4.73,0,Beauty,0.0
2025-07-04,366,3,308,54.81,4.01,1,Electronics,164.43
2025-09-19,1047,3,284,46.25,4.5,0,Home,0.0
2025-05-05,828,1,160,70.28,4.96,1,Sports,94.88
2025-02-14,1683,1,68,47.9,3.62,1,Sports,47.9
2025-06-12,815,3,299,14.33,3.93,1,Sports,42.99
2025-10-13,937,2,147,31.32,4.16,1,Electronics,62.64
2025-11-04,1314,1,31,111.66,4.17,1,Toys,111.66
2025-02-06,694,1,213,51.71,3.13,1,Sports,51.71
2025-02-06,1271,3,85,6.0,3.82,0,Electronics,0.0
2025-08-10,1227,3,268,76.25,3.94,1,Sports,228.75
2025-08-16,1177,1,182,10.92,3.84,1,Toys,10.92
2025-08-07,1529,2,86,41.89,3.98,1,Home,83.78
2025-04-04,890,1,100,80.37,4.17,0,Home,0.0
2025-02-22,1191,3,233,52.81,3.85,1,Electronics,158.43
2025-04-18,1750,2,279,39.59,4.25,1,Home,79.18
2025-08-30,1298,1,71,26.79,4.86,1,Beauty,36.17
2025-08-26,275,3,229,44.81,4.33,1,Electronics,134.43
2025-10-31,262,3,286,65.48,4.36,1,Sports,196.44
2025-02-06,108,1,15,19.96,4.13,1,Toys,19.96
2025-03-10,1520,3,91,29.12,3.33,1,Electronics,87.36
2025-04-10,1720,3,114,24.67,4.78,1,Toys,99.91
2025-07-30,322,3,86,54.04,3.8,0,Toys,0.0
2025-07-31,348,1,65,68.69,4.51,1,Toys,92.73
2025-04-24,1295,2,292,59.18,4.66,1,Beauty,159.79
2025-06-23,1269,1,257,22.75,3.85,0,Electronics,0.0
2025-09-25,675,2,313,17.63,4.78,1,Home,47.6
2025-06-26,1619,1,69,34.59,4.08,1,Electronics,34.59
2025-04-17,1299,2,6,30.09,4.96,1,Toys,81.24
2025-04-27,1790,3,56,37.03,3.66,1,Electronics,111.09
2025-08-22,358,1,110,42.73,3.79,1,Home,42.73
2025-08-03,195,2,206,6.0,4.68,1,Toys,16.2
2025-11-20,1752,1,73,54.07,3.6,0,Toys,0.0
2025-11-10,684,2,248,6.0,4.03,1,Sports,12.0
2025-01-03,1586,2,253,32.61,4.31,1,Home,65.22
2025-02-20,270,1,102,14.74,3.78,1,Sports,14.74
2025-08-23,1088,2,298,92.69,4.62,1,Electronics,250.26
2025-04-10,1750,3,279,39.59,4.25,1,Home,118.77
2025-05-06,294,1,101,30.46,4.22,0,Home,0.0
2025-03-06,935,3,200,27.71,3.9,1,Sports,83.13
2025-09-26,886,1,174,6.0,3.42,1,Home,6.0
2025-03-21,1103,2,166,6.0,4.21,1,Home,12.0
2025-02-14,727,1,307,38.01,4.34,1,Sports,38.01
2025-05-24,782,2,62,17.69,4.35,1,Beauty,35.38
2025-05-02,252,2,315,42.69,4.19,1,Home,85.38
2025-07-09,87,1,268,32.6,4.5,1,Electronics,44.01
2025-02-16,1150,3,69,17.16,4.61,1,Electronics,69.5
2025-12-11,1673,2,72,72.74,4.72,1,Electronics,196.4
2025-11-01,867,3,281,52.7,3.55,0,Home,0.0
2025-06-16,122,1,77,61.14,4.63,1,Home,82.54
2025-02-01,552,2,309,34.98,2.63,1,Sports,69.96
2025-02-08,1143,1,225,67.39,3.31,1,Home,67.39
2025-09-21,1469,2,146,57.19,3.85,1,Home,114.38
2025-11-25,1614,1,84,26.02,3.88,1,Sports,26.02
2025-02-04,563,2,154,90.17,4.44,1,Electronics,180.34
2025-04-14,589,1,163,19.06,4.09,1,Toys,19.06
2025-07-17,878,2,6,44.47,3.72,1,Toys,88.94
2025-12-12,1589,3,276,7.69,4.54,1,Toys,31.14
2025-05-29,419,1,86,39.39,4.37,1,Sports,39.39
2025-12-15,630,3,169,6.0,4.71,0,Home,0.0
2025-11-09,1298,3,71,26.79,4.86,1,Beauty,108.5
2025-02-19,1710,3,245,38.38,3.82,0,Home,0.0
2025-06-09,414,2,50,29.54,4.37,0,Electronics,0.0
2025-01-01,286,1,48,30.53,4.47,1,Sports,30.53
2025-01-31,979,1,274,58.54,4.45,1,Home,58.54
2025-05-18,291,2,223,62.6,3.89,1,Sports,125.2
2025-02-11,1537,3,73,44.39,3.71,0,Home,0.0
2025-05-13,1699,1,267,68.44,3.61,1,Beauty,68.44
2025-09-05,1328,1,39,85.38,3.17,1,Home,85.38
2025-03-27,837,1,198,34.66,3.98,1,Toys,34.66
2025-11-08,1295,2,292,59.18,4.66,1,Beauty,159.79
2025-05-10,469,3,292,30.07,3.76,1,Sports,90.21
2025-10-03,107,3,120,14.12,4.38,1,Beauty,42.36
2025-08-29,113,2,250,45.45,4.33,1,Electronics,90.9
2025-07-20,862,2,310,36.73,3.22,1,Toys,73.46
2025-06-03,888,2,42,72.19,3.71,1,Beauty,144.38
2025-11-20,613,3,167,39.42,4.85,1,Home,159.65
2025-08-20,1093,2,108,44.29,5.0,1,Electronics,119.58
2025-05-05,903,3,315,53.37,4.53,1,Home,216.15
2025-04-25,1596,2,277,55.32,3.74,1,Electronics,110.64
2025-11-24,777,3,66,43.7,4.66,1,Home,176.99
2025-12-22,1361,3,279,14.51,3.95,1,Home,43.53
2025-05-25,815,2,299,14.33,3.93,1,Sports,28.66
2025-11-12,323,2,314,29.56,4.81,1,Home,79.81
2025-05-19,247,3,81,29.24,5.0,1,Sports,118.42
2025-02-01,111,3,286,26.22,4.87,0,Sports,0.0
2025-02-07,1235,1,269,75.78,3.57,1,Home,75.78
2025-09-17,652,1,3,39.54,4.1,1,Home,39.54
2025-08-06,1396,1,306,54.07,4.43,1,Sports,54.07
2025-05-08,617,2,21,48.92,3.28,0,Electronics,0.0
2025-03-02,535,1,209,31.52,3.77,1,Sports,31.52
2025-11-21,1166,1,261,6.0,3.66,1,Electronics,6.0
2025-01-03,831,2,171,14.53,3.98,0,Beauty,0.0
2025-08-15,573,2,86,13.52,3.82,1,Toys,27.04
2025-04-29,1519,2,130,16.61,3.72,1,Electronics,33.22
2025-07-26,38,2,189,54.04,3.51,1,Home,108.08
2025-09-18,699,1,5,56.25,4.55,1,Beauty,75.94
2025-02-28,961,3,224,57.86,4.74,1,Toys,234.33
2025-04-04,1405,1,148,16.24,4.35,1,Home,16.24
2025-11-07,1771,1,274,66.44,3.76,1,Electronics,66.44
2025-01-02,308,2,9,31.87,3.06,1,Toys,63.74
2025-08-04,961,2,224,57.86,4.74,1,Toys,156.22
2025-05-25,364,2,39,83.62,3.69,1,Beauty,167.24
2025-01-03,1397,1,174,24.82,3.87,1,Toys,24.82
2025-10-18,1102,1,264,70.69,3.82,0,Home,0.0
2025-10-16,1017,2,79,56.62,3.84,0,Sports,0.0
2025-06-02,852,2,148,6.0,4.46,1,Sports,12.0
2025-02-23,686,3,181,37.55,5.0,1,Sports,152.08
2025-06-10,769,1,30,62.55,3.85,1,Home,62.55
2025-01-01,741,1,169,36.01,3.68,1,Beauty,36.01
2025-11-06,707,2,114,45.16,4.59,1,Sports,121.93
2025-10-07,478,2,194,21.89,3.87,1,Beauty,43.78
2025-09-16,469,3,292,30.07,3.76,1,Sports,90.21
2025-11-24,326,3,56,25.52,4.48,1,Beauty,76.56
2025-02-25,1035,1,25,96.16,3.8,1,Beauty,96.16
2025-05-28,1150,1,69,17.16,4.61,1,Electronics,23.17
2025-06-26,781,1,175,60.11,4.74,1,Electronics,81.15
2025-08-07,441,3,121,45.97,3.49,0,Electronics,0.0
2025-04-05,8,2,149,37.78,4.7,1,Toys,102.01
2025-02-11,961,2,224,57.86,4.74,1,Toys,156.22
2025-10-16,486,2,16,12.02,3.9,1,Electronics,24.04
2025-02-01,1758,2,200,6.58,4.2,1,Beauty,13.16
2025-11-16,766,2,315,39.14,4.38,1,Electronics,78.28
2025-10-29,720,2,139,36.78,4.61,1,Beauty,99.31
2025-07-13,696,2,205,51.61,4.34,1,Sports,103.22
2025-11-22,460,3,250,8.91,3.56,0,Toys,0.0
2025-01-26,1481,2,38,6.0,3.73,1,Home,12.0
2025-05-22,1024,3,119,29.01,4.78,1,Sports,117.49
2025-04-05,50,2,82,34.11,4.72,1,Toys,92.1
2025-10-14,501,2,272,21.54,3.93,1,Beauty,43.08
2025-10-29,1285,2,56,35.11,3.75,1,Toys,70.22
2025-04-25,1019,2,11,49.64,4.08,1,Beauty,99.28
2025-03-13,272,3,15,48.51,4.47,1,Electronics,145.53
2025-02-14,202,3,209,6.0,3.87,1,Sports,18.0
2025-03-05,344,3,71,25.56,4.2,1,Sports,76.68
2025-07-20,1118,3,40,85.08,4.41,1,Sports,255.24
2025-08-19,1266,1,4,28.49,4.99,1,Electronics,38.46
2025-02-16,1552,1,91,46.1,4.37,1,Sports,46.1
2025-02-11,226,3,9,19.84,3.7,0,Beauty,0.0
2025-10-14,103,2,32,71.89,4.45,1,Sports,143.78
2025-03-19,1556,2,33,77.76,3.5,1,Beauty,155.52
2025-06-28,1017,2,79,56.62,3.84,0,Sports,0.0
2025-07-27,1505,3,54,57.51,3.73,1,Electronics,172.53
2025-04-30,198,1,182,6.0,4.47,1,Sports,6.0
2025-02-14,401,3,50,37.12,2.98,1,Electronics,111.36
2025-05-22,1722,1,201,52.21,3.51,1,Electronics,52.21
2025-04-16,1598,3,193,8.85,5.0,1,Sports,35.84
2025-08-22,1270,2,179,13.94,3.52,1,Beauty,27.88
2025-02-21,85,2,150,60.22,4.51,1,Beauty,162.59
2025-02-15,1137,2,129,12.19,3.97,1,Beauty,24.38
2025-02-03,1194,3,235,45.46,4.4,1,Toys,136.38
2025-10-20,950,3,258,37.71,5.0,1,Home,152.73
2025-09-23,856,2,164,39.58,4.6,1,Toys,106.87
2025-07-30,407,1,270,70.51,4.21,1,Home,70.51
2025-04-21,851,1,206,11.41,4.67,1,Beauty,15.4
2025-12-17,401,1,50,37.12,2.98,1,Electronics,37.12
2025-08-06,1396,2,306,54.07,4.43,1,Sports,108.14
2025-09-16,1468,3,294,27.91,3.99,1,Toys,83.73
2025-10-31,1593,3,317,26.99,4.36,0,Toys,0.0
2025-03-11,1122,3,180,54.42,3.94,1,Beauty,163.26
2025-06-06,1346,2,59,57.06,4.26,1,Electronics,114.12
2025-09-29,1282,2,151,58.34,4.47,0,Electronics,0.0
2025-12-11,1714,2,154,79.23,5.0,1,Electronics,213.92
2025-10-08,1276,3,264,34.82,3.51,1,Electronics,104.46
2025-11-27,725,1,231,46.05,4.4,1,Beauty,46.05
2025-04-05,719,1,307,52.17,4.77,1,Beauty,70.43
2025-11-12,336,1,186,6.3,2.99,1,Toys,6.3
2025-09-30,467,2,97,53.24,4.62,1,Beauty,143.75
2025-03-23,194,2,256,28.17,5.0,1,Sports,76.06
2025-06-12,341,1,189,40.88,3.83,1,Home,40.88
2025-08-30,68,2,40,38.72,4.67,1,Sports,104.54
2025-10-21,698,2,142,28.09,5.0,1,Home,75.84
2025-12-27,1485,1,79,32.27,5.0,1,Sports,43.56
2025-03-27,1536,1,134,39.99,5.0,1,Electronics,53.99
2025-12-12,1744,3,98,57.64,4.95,1,Toys,233.44
2025-03-13,9,2,256,56.26,5.0,1,Home,151.9
2025-07-15,1378,2,25,24.05,4.19,1,Beauty,48.1
2025-01-30,1735,3,26,78.25,3.28,1,Beauty,234.75
2025-11-04,1189,2,202,6.0,4.48,1,Toys,12.0
2025-12-13,585,1,194,30.92,4.99,1,Beauty,41.74
2025-02-24,710,1,98,25.71,4.26,1,Home,25.71
2025-04-06,1153,3,211,6.0,4.66,1,Electronics,24.3
2025-01-05,1374,3,273,38.6,3.72,1,Beauty,115.8
2025-10-01,1154,3,90,14.71,4.46,1,Toys,44.13
2025-02-16,780,1,120,22.1,3.02,1,Electronics,22.1
2025-10-25,386,2,9,58.79,4.36,1,Home,117.58
2025-05-14,488,2,284,52.41,4.2,1,Toys,104.82
2025-08-20,186,2,238,44.9,4.03,1,Sports,89.8
2025-06-03,477,1,203,46.17,4.47,1,Beauty,46.17
2025-01-05,1581,1,102,53.8,4.34,0,Beauty,0.0
2025-10-18,1191,3,233,52.81,3.85,1,Electronics,158.43
2025-08-07,902,2,93,12.75,4.86,1,Beauty,34.43
2025-07-03,1125,2,218,64.83,3.79,1,Home,129.66
2025-08-22,188,2,105,60.58,4.45,1,Electronics,121.16
2025-10-22,1061,2,142,24.61,3.68,1,Home,49.22
2025-01-25,533,3,170,6.0,4.72,1,Sports,24.3
2025-05-02,1344,1,251,73.0,4.5,1,Toys,98.55
2025-09-23,447,2,65,30.69,4.76,1,Home,82.86
2025-06-14,1222,2,17,31.79,4.43,0,Electronics,0.0
2025-05-31,1348,1,182,26.44,3.72,1,Beauty,26.44
2025-01-19,1395,2,182,40.84,3.81,1,Sports,81.68
2025-03-18,1177,1,182,10.92,3.84,1,Toys,10.92
2025-09-30,1498,2,160,30.83,4.18,1,Electronics,61.66
2025-10-11,679,3,293,69.2,4.66,1,Electronics,280.26
2025-07-03,1103,3,166,6.0,4.21,1,Home,18.0
2025-05-14,962,3,301,6.0,4.49,1,Beauty,18.0
2025-04-01,24,2,175,20.43,3.79,1,Sports,40.86
2025-01-30,1394,1,299,10.42,3.23,1,Electronics,10.42
2025-05-13,111,1,286,26.22,4.87,0,Sports,0.0
2025-04-12,1026,2,178,51.28,4.27,0,Electronics,0.0
2025-02-23,978,1,182,29.6,5.0,1,Home,39.96
2025-01-20,186,1,238,44.9,4.03,1,Sports,44.9
2025-04-02,1796,2,70,24.0,4.41,1,Toys,48.0
2025-07-14,866,2,19,31.14,3.74,1,Sports,62.28
2025-11-14,79,1,138,39.57,4.69,1,Home,53.42
2025-01-13,1686,2,215,44.27,4.03,0,Sports,0.0
2025-03-11,1667,2,54,25.64,3.79,1,Toys,51.28
2025-12-16,957,1,118,79.18,4.78,1,Electronics,106.89
2025-02-05,1039,3,67,53.86,4.01,0,Electronics,0.0
2025-09-27,894,1,148,32.86,3.77,1,Electronics,32.86
2025-04-29,1686,1,215,44.27,4.03,0,Sports,0.0
2025-12-09,596,3,93,37.11,5.0,1,Electronics,150.3
2025-06-04,1153,1,211,6.0,4.66,1,Electronics,8.1
2025-10-14,681,3,163,33.4,4.27,1,Sports,100.2
2025-11-28,1247,2,159,59.12,4.56,1,Home,159.62
2025-12-24,1625,3,225,76.42,4.07,1,Sports,229.26
2025-06-29,1233,3,66,10.8,4.96,1,Electronics,43.74
2025-12-04,303,1,40,24.91,3.71,1,Toys,24.91
2025-01-12,1388,3,234,68.9,4.12,1,Toys,206.7
2025-02-08,1146,1,219,12.92,4.35,0,Home,0.0
2025-01-23,842,3,287,47.1,3.28,1,Sports,141.3
2025-12-06,1122,1,180,54.42,3.94,1,Beauty,54.42
2025-06-19,1083,2,233,7.41,4.29,1,Sports,14.82
2025-10-12,1441,1,189,31.17,3.75,1,Home,31.17
2025-06-05,1267,1,4,38.48,4.13,1,Toys,38.48
2025-09-20,66,3,88,41.32,4.64,1,Beauty,167.35
2025-02-02,1069,1,49,28.23,4.6,1,Electronics,38.11
2025-12-23,1218,1,278,20.63,4.53,1,Home,27.85
2025-05-25,732,2,26,16.11,3.68,1,Electronics,32.22
2025-02-13,601,2,151,61.3,3.83,0,Sports,0.0
2025-06-09,867,3,281,52.7,3.55,0,Home,0.0
2025-08-09,1355,1,97,74.29,4.29,1,Home,74.29
2025-05-18,64,2,73,63.85,4.07,0,Beauty,0.0
2025-10-24,630,1,169,6.0,4.71,0,Home,0.0
2025-05-06,1189,3,202,6.0,4.48,1,Toys,18.0
2025-11-22,1153,3,211,6.0,4.66,1,Electronics,24.3
2025-04-09,1168,2,4,80.65,4.7,1,Sports,217.76
2025-08-07,1722,2,201,52.21,3.51,1,Electronics,104.42
2025-06-18,431,3,170,42.97,3.36,1,Toys,128.91
2025-05-23,650,1,279,13.33,4.61,1,Home,18.0
2025-12-27,1312,2,254,22.63,3.91,1,Sports,45.26
2025-05-09,156,1,310,45.24,4.5,1,Beauty,61.07
2025-03-08,769,2,30,62.55,3.85,1,Home,125.1
2025-06-22,826,1,132,42.05,4.45,0,Electronics,0.0
2025-10-06,92,3,11,44.51,4.38,0,Electronics,0.0
2025-10-09,1059,1,272,62.69,3.88,1,Home,62.69
2025-07-14,1404,3,297,31.31,3.64,1,Beauty,93.93
2025-09-05,797,1,297,63.38,3.96,1,Beauty,63.38
2025-09-18,1630,1,52,38.27,4.29,1,Beauty,38.27
2025-11-25,376,2,51,15.82,3.53,1,Beauty,31.64
2025-02-26,843,2,31,9.34,5.0,1,Beauty,25.22
2025-12-03,746,1,228,51.44,3.62,0,Sports,0.0
2025-04-03,840,3,72,27.37,4.62,1,Electronics,110.85
2025-10-19,1335,3,204,38.44,4.73,1,Beauty,155.68
2025-09-11,856,3,164,39.58,4.6,1,Toys,160.3
2025-04-07,1151,2,187,37.6,4.11,1,Sports,75.2
2025-11-22,1368,2,153,6.0,4.36,0,Beauty,0.0
2025-12-26,988,1,157,31.27,4.81,1,Sports,42.21
2025-10-19,585,1,194,30.92,4.99,1,Beauty,41.74
2025-07-30,1534,2,294,35.56,4.38,1,Toys,71.12
2025-02-22,690,1,113,49.54,4.51,1,Toys,66.88
2025-09-22,156,2,310,45.24,4.5,1,Beauty,122.15
2025-11-06,299,3,241,18.36,4.73,1,Home,74.36
2025-01-28,66,2,88,41.32,4.64,1,Beauty,111.56
2025-08-14,703,1,268,12.53,4.37,1,Toys,12.53
2025-05-13,638,1,295,77.25,3.85,1,Sports,77.25
2025-09-23,293,1,290,65.6,5.0,1,Home,88.56
2025-10-29,170,2,36,51.53,5.0,1,Sports,139.13
2025-05-18,477,1,203,46.17,4.47,1,Beauty,46.17
2025-05-23,788,2,120,33.07,4.62,1,Electronics,89.29
2025-04-27,1543,2,312,12.3,3.67,1,Electronics,24.6
2025-05-31,1331,1,299,36.46,4.7,1,Toys,49.22
2025-11-06,937,3,147,31.32,4.16,1,Electronics,93.96
2025-04-30,117,3,218,6.0,4.96,1,Electronics,24.3
2025-06-08,117,1,218,6.0,4.96,1,Electronics,8.1
2025-11-05,1181,1,3,34.3,3.81,1,Home,34.3
2025-07-15,1377,3,243,54.51,4.3,1,Sports,163.53
2025-03-24,360,3,61,76.01,3.95,1,Toys,228.03
2025-06-11,388,3,276,8.61,3.44,0,Toys,0.0
2025-10-26,431,3,170,42.97,3.36,1,Toys,128.91
2025-03-16,290,1,292,75.05,3.75,1,Beauty,75.05
2025-02-08,530,2,5,6.0,4.38,1,Sports,12.0
2025-04-29,478,3,194,21.89,3.87,1,Beauty,65.67
2025-03-18,1069,3,49,28.23,4.6,1,Electronics,114.33
2025-10-11,682,2,272,17.61,4.63,1,Home,47.55
2025-08-01,35,1,89,75.43,4.03,1,Beauty,75.43
2025-09-09,591,3,117,49.96,4.4,0,Sports,0.0
2025-02-24,276,1,298,43.86,3.72,1,Beauty,43.86
2025-10-23,29,3,21,54.8,3.7,1,Sports,164.4
2025-07-01,1596,1,277,55.32,3.74,1,Electronics,55.32
2025-07-03,337,3,12,69.88,4.24,1,Electronics,209.64
2025-01-25,1571,1,177,60.05,3.77,0,Beauty,0.0
2025-01-07,848,1,201,60.95,4.05,1,Home,60.95
2025-12-23,1700,3,301,55.3,4.75,1,Electronics,223.96
2025-04-10,1607,1,29,31.75,5.0,1,Sports,42.86
2025-04-01,509,1,20,34.38,4.24,1,Beauty,34.38
2025-05-11,833,2,241,21.61,4.36,1,Toys,43.22
2025-03-06,29,2,21,54.8,3.7,1,Sports,109.6
2025-04-26,995,1,116,6.0,4.69,1,Electronics,8.1
2025-07-21,807,3,226,22.38,4.11,0,Home,0.0
2025-03-26,1482,2,305,21.35,3.8,1,Electronics,42.7
2025-09-23,1234,3,186,60.62,3.98,1,Electronics,181.86
2025-11-02,988,2,157,31.27,4.81,1,Sports,84.43
2025-12-24,1375,2,14,43.6,4.45,1,Electronics,87.2
2025-06-09,1640,1,307,51.12,3.87,1,Sports,51.12
2025-08-15,202,1,209,6.0,3.87,1,Sports,6.0
2025-01-19,1516,1,84,42.74,3.36,1,Home,42.74
2025-07-28,103,3,32,71.89,4.45,1,Sports,215.67
2025-12-06,897,3,256,15.96,4.14,0,Sports,0.0
2025-01-06,337,1,12,69.88,4.24,1,Electronics,69.88
2025-11-11,1030,3,247,74.2,4.84,1,Beauty,300.51
2025-04-28,591,3,117,49.96,4.4,0,Sports,0.0
2025-08-02,279,3,84,19.21,4.69,0,Beauty,0.0
2025-05-06,92,1,11,44.51,4.38,0,Electronics,0.0
2025-03-29,269,1,9,54.32,4.02,1,Beauty,54.32
2025-12-31,646,1,125,6.0,4.05,0,Toys,0.0
2025-01-25,594,1,41,32.17,3.93,1,Beauty,32.17
2025-08-17,611,3,97,22.35,4.06,1,Sports,67.05
2025-12-07,1215,1,113,26.44,4.88,1,Beauty,35.69
2025-01-07,1220,3,83,53.42,4.47,1,Sports,160.26
2025-10-17,489,2,264,37.13,4.16,1,Sports,74.26
2025-12-26,7,2,289,6.0,4.79,1,Sports,16.2
2025-09-10,38,3,189,54.04,3.51,1,Home,162.12
2025-09-01,1638,3,75,18.75,3.83,1,Sports,56.25
2025-09-29,332,1,282,13.2,3.97,1,Electronics,13.2
2025-03-17,14,2,200,32.91,4.36,1,Home,65.82
2025-05-25,1161,2,252,42.71,4.11,1,Toys,85.42
2025-10-14,179,1,297,43.98,4.19,1,Electronics,43.98
2025-10-28,1170,3,10,55.98,4.17,1,Toys,167.94
2025-12-19,1237,3,105,19.63,3.8,1,Electronics,58.89
2025-09-10,1715,2,216,73.34,4.57,0,Electronics,0.0
2025-04-21,31,3,79,12.63,5.0,1,Sports,51.15
2025-08-11,1669,2,45,13.26,4.13,0,Home,0.0
2025-10-09,1352,3,114,53.56,3.79,1,Toys,160.68
2025-01-25,78,1,92,58.93,4.1,1,Home,58.93
2025-11-06,970,2,261,93.5,4.52,1,Toys,252.45
2025-06-13,154,1,112,65.75,4.59,1,Sports,88.76
2025-02-10,528,3,217,33.86,4.62,1,Home,137.13
2025-01-10,1534,2,294,35.56,4.38,1,Toys,71.12
2025-04-19,1224,2,261,27.51,4.35,1,Electronics,55.02
2025-06-09,1146,1,219,12.92,4.35,0,Home,0.0
2025-07-11,17,3,27,49.21,3.73,1,Toys,147.63
2025-02-11,1788,2,278,85.05,3.92,1,Electronics,170.1
2025-01-26,1664,1,164,48.79,4.38,1,Beauty,48.79
2025-05-24,1209,1,235,22.31,4.76,1,Sports,30.12
2025-09-25,511,1,265,54.86,3.77,0,Electronics,0.0
2025-11-30,821,1,94,29.3,4.46,1,Electronics,29.3
2025-12-02,1183,1,9,32.95,3.99,1,Home,32.95
2025-10-02,456,3,212,51.63,3.77,1,Sports,154.89
2025-01-29,237,2,174,12.24,3.45,1,Toys,24.48
2025-09-24,69,3,301,27.01,4.53,1,Beauty,109.39
2025-07-11,1506,1,152,45.26,3.7,1,Home,45.26
2025-09-10,1609,3,112,8.56,4.29,1,Beauty,25.68
2025-06-08,788,2,120,33.07,4.62,1,Electronics,89.29
2025-03-30,372,2,96,39.06,4.06,1,Sports,78.12
2025-08-31,912,3,299,50.07,3.71,0,Beauty,0.0
2025-02-24,472,3,170,14.74,3.77,1,Home,44.22
2025-01-12,655,2,59,23.44,5.0,1,Electronics,63.29
2025-03-27,165,1,201,43.22,4.46,1,Electronics,43.22
2025-05-19,659,3,28,39.82,4.37,1,Beauty,119.46
2025-07-04,1080,3,18,30.61,3.94,1,Beauty,91.83
2025-07-10,566,3,221,33.36,4.19,1,Toys,100.08
2025-11-06,1330,1,282,59.43,4.46,1,Electronics,59.43
2025-12-18,253,2,115,54.25,4.32,1,Toys,108.5
2025-04-06,61,3,147,46.18,4.19,0,Sports,0.0
2025-08-31,1279,2,290,36.63,4.61,1,Sports,98.9
2025-12-19,932,3,298,43.87,3.87,0,Sports,0.0
2025-01-18,1131,3,140,51.74,4.25,1,Sports,155.22
2025-11-10,672,1,301,67.81,4.22,1,Home,67.81
2025-04-27,1221,1,218,80.39,3.73,1,Home,80.39
2025-03-25,601,3,151,61.3,3.83,0,Sports,0.0
2025-01-14,955,1,225,26.0,3.83,1,Sports,26.0
2025-11-26,156,2,310,45.24,4.5,1,Beauty,122.15
2025-05-23,1665,3,77,16.35,4.8,1,Sports,66.22
2025-02-21,451,2,296,23.4,3.75,0,Home,0.0
2025-01-23,760,3,283,80.7,3.81,1,Electronics,242.1
2025-05-04,1702,1,157,34.74,3.95,1,Toys,34.74
2025-05-25,252,1,315,42.69,4.19,1,Home,42.69
2025-06-24,1267,2,4,38.48,4.13,1,Toys,76.96
2025-11-24,1795,2,128,21.26,3.9,1,Toys,42.52
2025-01-31,1590,3,76,56.74,5.0,1,Sports,229.8
2025-02-08,300,2,33,36.0,3.99,1,Electronics,72.0
2025-03-19,1518,2,46,39.77,5.0,1,Toys,107.38
2025-01-03,51,1,140,38.19,4.6,1,Electronics,51.56
2025-06-02,199,2,90,25.55,4.08,1,Sports,51.1
2025-07-19,1084,1,234,38.59,4.53,1,Home,52.1
2025-07-01,169,3,39,31.05,3.75,0,Sports,0.0
2025-08-25,1060,3,112,54.39,3.9,0,Sports,0.0
2025-03-25,1045,1,228,20.05,4.28,1,Electronics,20.05
2025-11-26,973,2,166,38.31,4.16,1,Toys,76.62
2025-01-25,1542,2,100,29.77,4.17,1,Electronics,59.54
2025-01-12,963,2,143,22.52,4.48,1,Beauty,45.04
2025-10-07,1252,3,157,79.07,2.9,1,Electronics,237.21
2025-04-21,1635,1,112,85.29,5.0,1,Home,115.14
2025-04-21,1420,1,26,44.86,4.08,1,Sports,44.86
2025-02-01,616,1,168,13.74,4.44,1,Beauty,13.74
2025-12-11,533,2,170,6.0,4.72,1,Sports,16.2
2025-08-14,1524,2,305,51.66,3.81,1,Sports,103.32
2025-04-10,1637,2,40,62.56,4.97,1,Home,168.91
2025-10-22,695,2,89,56.33,4.09,1,Electronics,112.66
2025-09-15,522,3,48,33.34,4.57,1,Beauty,135.03
2025-11-15,846,1,261,60.15,3.92,1,Toys,60.15
2025-05-05,366,2,308,54.81,4.01,1,Electronics,109.62
2025-05-27,705,3,255,39.87,4.16,1,Home,119.61
2025-01-24,735,2,150,67.11,3.86,1,Beauty,134.22
2025-08-30,1518,2,46,39.77,5.0,1,Toys,107.38
2025-03-11,1187,2,23,78.35,4.61,1,Beauty,211.54
2025-03-11,686,2,181,37.55,5.0,1,Sports,101.38
2025-01-14,577,3,111,16.56,4.13,1,Electronics,49.68
2025-07-09,80,1,247,33.43,5.0,1,Beauty,45.13
2025-07-15,232,3,140,27.44,4.57,1,Home,111.13
2025-04-21,1721,2,181,22.79,4.35,1,Beauty,45.58
